customer_id,customer_name,email,city,state,age,gender,signup_date,last_purchase_date,preferred_category,total_orders,avg_order_value,lifetime_value,days_since_last_purchase,email_open_rate,click_rate,campaign_type,discount_offered,device_type,marketing_channel,customer_segment,cart_value,previous_returns,purchased
108519,Ananya,ananya108519@outlook.com,Ahmedabad,Tamil Nadu,39.0,Male,2025-03-16,17/03/2025,,1,2260.37,2588.18,439,0.475,0.132,Cart Recovery,15,Mobile,Email,Returning,996.31,1,1
108520,Isha,isha108520@hotmail.com,Hyderabad,Tamil Nadu,51.0,Female,2025-09-11,02/02/2028,Sports,3,1037.98,2677.93,-611,0.462,0.262,Welcome,40,Mobile,SMS,New,4153.93,1,0
108521,Arjun,arjun108521@yahoo.com,Chennai,Delhi,39.0,Female,2025-09-23,15/07/2027,Home,4,3139.95,21170.32,-499,,0.079,Festive Sale,25,Mobile,Email,Budget,537.83,1,1
108522,Kabir,kabir108522@gmail.com,Mumbai,West Bengal,28.0,Male,2024-01-10,24/10/2025,Beauty,4,1656.96,6661.74,238,0.448,0.044,Cart Recovery,20,Mobile,SMS,Budget,1064.3,2,0
108523,Isha,isha108523@yahoo.com,Kolkata,Telangana,41.0,Male,2022-04-28,07/07/2024,Books,2,1085.46,2952.91,692,0.412,0.098,Discount,15,Mobile,Email,New,969.99,0,0
108524,Aarav,aarav108524@hotmail.com,Chennai,Telangana,39.0,Male,2025-04-03,26/10/2025,Toys,2,1308.87,3960.42,210,0.225,0.063,Discount,40,Mobile,WhatsApp,Budget,735.55,0,0
108525,Aarav,aarav108525@outlook.com,,Uttar Pradesh,44.0,Male,2023-07-04,08/06/2024,Toys,1,1217.93,1531.19,712,0.544,0.125,Festive Sale,25,Mobile,Email,Premium,1015.16,0,0
108526,Aarav,aarav108526@gmail.com,Ahmedabad,West Bengal,33.0,Female,2024-06-29,02/06/2026,Beauty,4,951.78,5030.02,-33,0.196,0.064,New Arrival,15,Desktop,Push,Returning,520.75,0,1
108527,Rahul,rahul108527@company.com,Kolkata,Delhi,26.0,,2024-05-19,29/06/2025,Sports,8,1758.28,17980.06,222,0.252,0.043,Discount,15,Mobile,Email,VIP,446.39,1,1
108528,Aarav,aarav108528@company.com,Hyderabad,Delhi,39.0,Male,2024-03-18,18/07/2026,Fashion,2,782.48,2148.5,-19,0.168,0.011,Festive Sale,20,Desktop,Email,VIP,950.65,0,1
108529,Ananya,ananya108529@company.com,Kolkata,Delhi,40.0,Female,2024-03-31,30/01/2025,Home,7,,9750.83,487,0.152,0.009,Winback,20,Mobile,Email,Returning,726.99,0,0
108530,Isha,isha108530@gmail.com,Bengaluru,Maharashtra,29.0,Female,2025-05-06,24/09/2026,Books,3,1817.51,6109.61,-142,0.445,0.162,New Arrival,20,Mobile,Email,Dormant,845.72,0,0
108531,Meera,meera108531@company.com,Lucknow,Karnataka,19.0,Male,2025-10-29,09/02/2027,Electronics,4,1710.0,11536.73,-388,0.179,0.039,Winback,20,Desktop,WhatsApp,New,417.32,3,1
108532,Aditya,aditya108532@yahoo.com,Delhi,West Bengal,29.0,Female,2023-07-18,19/08/2025,Toys,4,1482.01,6735.07,150,0.253,,Discount,15,Desktop,Email,Returning,797.72,0,1
108533,Arjun,arjun108533@gmail.com,Pune,Uttar Pradesh,22.0,Female,2025-02-26,11/02/2027,Electronics,4,721.68,3468.98,-278,,0.057,Cart Recovery,30,Mobile,Email,Budget,186.98,0,0
108534,Rahul,rahul108534@gmail.com,Mumbai,Telangana,31.0,Male,2023-02-18,10/07/2025,Electronics,4,2008.03,7597.22,259,0.342,0.019,Cart Recovery,25,Mobile,Email,Dormant,1273.96,1,0
108535,Kabir,kabir108535@gmail.com,Chennai,Maharashtra,42.0,Female,2024-05-29,07/12/2025,Books,5,723.85,5589.88,149,0.523,0.071,Festive Sale,10,Desktop,WhatsApp,VIP,357.12,1,1
108536,Riya,riya108536@rediffmail.com,Mumbai,Telangana,14.0,Male,2024-09-19,21/02/2027,Electronics,2,2741.38,8203.79,-416,0.094,0.004,Welcome,20,Mobile,WhatsApp,Returning,1162.99,1,0
108537,Priya,priya108537@outlook.com,Hyderabad,Delhi,37.0,Male,2022-01-01,10/05/2023,Home,6,4757.45,41639.02,996,0.531,0.065,Cart Recovery,40,Mobile,SMS,Budget,211.84,1,1
108538,Neha,neha108538@rediffmail.com,Kolkata,Gujarat,38.0,,2022-06-16,03/03/2023,Books,2,3130.33,9903.51,1058,0.206,0.091,Cart Recovery,25,Mobile,Email,Dormant,598.72,1,0
108539,Aarav,aarav108539@rediffmail.com,Delhi,Karnataka,25.0,Female,2022-01-16,16/08/2023,,3,1251.28,3065.79,914,0.313,0.047,Cart Recovery,30,Mobile,Email,Premium,3504.73,0,0
108540,Kabir,kabir108540@rediffmail.com,,West Bengal,37.0,Female,2023-10-19,10/08/2025,Electronics,3,790.9,1936.52,145,0.065,0.02,Discount,15,Mobile,SMS,New,1034.62,1,0
108541,Neha,neha108541@outlook.com,Ahmedabad,Uttar Pradesh,46.0,Female,2022-04-22,24/11/2023,Sports,5,2681.78,22518.57,911,0.091,0.008,New Arrival,20,Mobile,WhatsApp,VIP,607.74,1,0
108542,Aditya,aditya108542@rediffmail.com,Pune,Tamil Nadu,38.0,Male,2025-10-23,21/10/2026,Books,4,,6283.3,-265,0.213,0.063,Loyalty,10,Mobile,Email,Returning,326.14,1,1
108543,Kabir,kabir108543@company.com,Pune,Maharashtra,,Male,2025-01-30,27/06/2026,Grocery,1,2068.18,3306.11,-79,0.395,0.052,Welcome,10,Mobile,SMS,Premium,979.28,1,1
108544,Priya,priya108544@gmail.com,Chennai,Karnataka,35.0,Male,2023-08-17,07/02/2025,Toys,2,2636.47,7989.07,389,0.242,0.096,Festive Sale,25,Tablet,Email,Premium,893.42,2,1
108545,Isha,isha108545@gmail.com,Kolkata,Gujarat,44.0,,2023-05-22,27/06/2025,Beauty,5,995.04,6307.89,200,0.197,0.018,Loyalty,20,Mobile,Email,VIP,1074.0,0,0
108546,Kabir,kabir108546@yahoo.com,Lucknow,Uttar Pradesh,54.0,Male,2023-11-02,27/05/2025,Fashion,2,2106.69,3533.75,283,0.062,0.016,Festive Sale,20,Desktop,Push,Returning,733.78,0,0
108547,Rahul,rahul108547@hotmail.com,Jaipur,Rajasthan,39.0,Male,2024-11-29,02/08/2026,Toys,3,779.02,2302.01,-169,0.28,0.054,Winback,10,Mobile,Email,VIP,656.51,0,0
108548,Aarav,aarav108548@company.com,Ahmedabad,Gujarat,52.0,Female,2024-01-29,12/07/2026,Beauty,3,667.39,1721.54,-146,0.221,0.033,Welcome,5,Mobile,SMS,Budget,455.1,0,1
108549,Aditya,aditya108549@outlook.com,Chennai,Maharashtra,39.0,Male,2023-05-12,08/08/2024,Books,1,4452.26,6681.0,526,0.823,0.268,Cart Recovery,20,Mobile,Email,Dormant,619.34,1,1
108550,Riya,riya108550@hotmail.com,Pune,West Bengal,49.0,Female,2024-08-22,12/01/2025,Fashion,6,884.67,6651.38,479,0.291,0.075,Winback,20,Mobile,Email,Budget,963.49,0,0
108551,Meera,meera108551@gmail.com,,Uttar Pradesh,23.0,Male,2022-10-08,17/04/2023,Books,3,828.09,4192.98,1096,0.171,,Discount,20,Tablet,Push,New,412.48,0,0
108552,Vivaan,vivaan108552@rediffmail.com,Ahmedabad,Delhi,35.0,Female,2022-12-17,29/04/2025,Electronics,2,390.36,1001.68,249,0.046,0.01,Welcome,5,Mobile,Email,Premium,566.51,0,0
108553,Rahul,rahul108553@yahoo.com,Delhi,West Bengal,59.0,Male,2022-11-30,17/11/2023,Books,2,2962.13,5341.47,879,0.075,0.025,Welcome,30,Mobile,Email,Dormant,885.49,0,0
108554,Aarav,aarav108554@yahoo.com,Mumbai,Tamil Nadu,16.0,Male,2024-01-31,22/03/2026,Electronics,3,1822.74,4869.08,14,0.538,0.136,Loyalty,0,Mobile,Email,VIP,365.64,0,1
108555,Neha,neha108555@gmail.com,Chennai,Gujarat,26.0,Male,2025-07-30,24/05/2026,Home,5,4690.3,29819.75,-11,0.161,0.016,Festive Sale,25,Desktop,Email,VIP,2320.55,0,1
108556,Aditya,aditya108556@company.com,Jaipur,West Bengal,56.0,Female,2023-12-29,01/04/2025,Toys,3,939.07,3734.47,428,0.248,0.028,Festive Sale,15,Desktop,Email,Returning,1052.2,1,0
108557,Isha,isha108557@hotmail.com,Lucknow,Rajasthan,33.0,F,2025-09-04,04/11/2026,Beauty,7,1562.44,10275.8,-216,0.216,0.023,Winback,30,Mobile,Email,Premium,1538.89,0,1
108558,Rahul,rahul108558@yahoo.com,Ahmedabad,Delhi,33.0,Male,2024-04-02,18/07/2026,Electronics,3,1474.7,4149.64,-184,0.309,0.076,Winback,15,Mobile,Email,New,402.06,0,0
108559,Ananya,ananya108559@gmail.com,,Gujarat,43.0,Male,2022-01-14,15/04/2024,,4,1531.9,9948.99,775,0.347,0.124,Winback,30,Mobile,Email,Returning,845.53,0,0
108560,Aditya,aditya108560@company.com,,Delhi,47.0,Female,2024-12-15,30/11/2026,Electronics,4,2148.54,13407.63,-297,0.062,0.003,Loyalty,0,Mobile,SMS,Dormant,1313.35,0,0
108561,Neha,neha108561@gmail.com,Delhi,Maharashtra,30.0,Female,2022-12-08,02/01/2025,Home,10,1742.78,14100.49,520,,0.079,Winback,25,Desktop,Email,Premium,359.71,1,1
108562,Rahul,rahul108562@gmail.com,Pune,Maharashtra,18.0,Female,2022-07-18,17/08/2022,Electronics,8,1705.69,20084.31,1386,0.136,0.029,Loyalty,15,Desktop,Email,New,938.09,0,0
108563,Vivaan,vivaan108563@company.com,Chennai,Uttar Pradesh,25.0,Female,2023-11-09,05/10/2024,Electronics,4,1707.03,8701.48,522,0.139,0.032,Winback,15,Desktop,WhatsApp,Premium,467.59,0,0
108564,Vivaan,vivaan108564@company.com,Ahmedabad,West Bengal,28.0,Male,2025-08-08,22/09/2026,Fashion,4,1739.02,9604.35,-126,0.34,0.08,Discount,50,Mobile,Email,Returning,708.64,0,1
108565,Arjun,arjun108565@company.com,Ahmedabad,Delhi,22.0,Male,2023-10-20,10/12/2023,Beauty,2,,1098.86,852,0.126,0.024,Loyalty,10,Mobile,Push,Budget,437.65,0,0
108566,Meera,meera108566@gmail.com,Kolkata,Maharashtra,25.0,Male,2022-03-19,06/04/2023,Sports,2,1811.06,4323.73,1148,0.101,0.02,New Arrival,25,Tablet,Email,Budget,1189.02,1,0
108567,Neha,neha108567@yahoo.com,Bengaluru,Maharashtra,34.0,Female,2022-04-22,20/12/2022,Grocery,4,3254.66,15960.27,1191,0.415,0.098,Loyalty,20,Mobile,Email,New,387.1,1,0
108568,Vivaan,vivaan108568@outlook.com,Ahmedabad,West Bengal,26.0,Female,2023-06-19,01/08/2025,Books,1,1486.23,1360.37,243,0.34,0.036,Festive Sale,15,Desktop,Email,Returning,545.57,0,0
108569,Arjun,arjun108569@outlook.com,Jaipur,Delhi,52.0,Male,2025-10-30,15/09/2027,Grocery,5,1733.04,14180.81,-590,0.41,0.037,Winback,15,Mobile,Push,Dormant,1427.2,0,0
108570,Arjun,arjun108570@gmail.com,Bengaluru,West Bengal,30.0,Male,2025-02-13,17/10/2026,Sports,2,1457.34,2362.75,-169,0.507,0.069,Winback,5,Mobile,Email,Premium,317.42,0,0
108571,Rahul,rahul108571@gmail.com,Kolkata,Uttar Pradesh,19.0,Male,2025-03-11,01/05/2026,Home,6,1645.06,8728.76,-91,0.055,0.008,Winback,40,Desktop,Email,VIP,1716.12,0,0
108572,Arjun,arjun108572@yahoo.com,Mumbai,Tamil Nadu,46.0,Male,2024-09-18,05/01/2026,Sports,2,1379.91,3620.74,173,0.278,0.063,Festive Sale,5,Mobile,Email,New,453.31,0,0
108573,Aditya,aditya108573@company.com,Chennai,Karnataka,66.0,Female,2025-05-05,31/05/2026,Electronics,3,2453.24,5916.44,-117,0.379,0.01,Festive Sale,10,Mobile,WhatsApp,Premium,969.07,0,0
108574,Priya,priya108574@gmail.com,Lucknow,West Bengal,,Male,2024-02-29,23/03/2025,Toys,4,1136.43,7701.82,416,0.237,0.079,Discount,25,Desktop,Email,Returning,765.25,0,1
108575,Arjun,arjun108575@rediffmail.com,Lucknow,Tamil Nadu,37.0,Male,2025-08-15,10/03/2027,Home,2,2900.96,4797.15,-294,0.276,0.036,Cart Recovery,50,Mobile,Email,Budget,460.63,0,0
108576,Aarav,aarav108576@company.com,Mumbai,Delhi,47.0,Female,2025-01-04,25/05/2027,Fashion,2,1296.61,3546.69,-434,0.307,0.03,Cart Recovery,20,Tablet,Push,Returning,835.64,0,0
108577,Neha,neha108577@gmail.com,Jaipur,Karnataka,30.0,Male,2023-06-14,13/05/2025,Toys,2,2341.06,5269.16,307,0.361,0.042,Festive Sale,0,Tablet,SMS,VIP,2065.92,0,0
108578,Aarav,aarav108578@rediffmail.com,Chennai,Delhi,53.0,Male,2022-04-10,22/07/2023,Toys,2,1636.72,2950.3,945,0.538,0.012,New Arrival,10,Mobile,Email,Dormant,1016.93,0,0
108579,Ananya,ananya108579@hotmail.com,Jaipur,Telangana,,Female,2024-08-30,11/10/2025,Fashion,4,2240.29,14130.5,132,0.211,,New Arrival,15,Mobile,Email,Returning,862.58,1,1
108580,Vivaan,vivaan108580@yahoo.com,Jaipur,Karnataka,33.0,Male,2025-08-08,08/01/2027,Electronics,4,1450.23,7491.07,-224,0.197,0.015,Discount,40,Mobile,Email,Budget,927.91,0,0
108581,Meera,meera108581@rediffmail.com,Ahmedabad,Delhi,26.0,Male,2024-10-11,17/04/2025,Toys,8,1679.96,18870.4,316,0.698,0.234,Festive Sale,5,Desktop,SMS,Budget,144.32,0,1
108582,Arjun,arjun108582@gmail.com,Delhi,Karnataka,23.0,Female,2022-05-05,20/12/2023,Books,4,1270.82,7663.94,840,0.436,0.127,Loyalty,30,mobile,Email,Premium,158.94,0,0
108583,Isha,isha108583@outlook.com,Chennai,Delhi,26.0,Female,2024-10-11,26/09/2025,Books,5,1008.0,6536.33,221,0.63,0.159,New Arrival,10,Mobile,WhatsApp,VIP,563.57,2,0
108584,Isha,isha108584@gmail.com,Hyderabad,Uttar Pradesh,39.0,Female,2023-06-03,11/03/2024,Books,5,994.9,5108.91,753,0.282,0.101,Discount,0,Desktop,WhatsApp,Premium,757.73,0,0
108585,Vivaan,vivaan108585@outlook.com,Pune,Delhi,43.0,Female,2022-01-23,20/10/2023,Books,2,1578.56,3412.67,937,0.404,0.044,New Arrival,5,Mobile,WhatsApp,Budget,265.44,0,0
108586,Ananya,ananya108586@yahoo.com,Lucknow,Delhi,41.0,Male,2022-06-11,14/11/2022,Beauty,2,1312.34,4049.97,1320,0.368,0.103,Cart Recovery,20,Mobile,Email,Premium,1886.71,1,0
108587,Isha,isha108587@yahoo.com,Mumbai,Uttar Pradesh,19.0,Female,2023-09-21,11/05/2025,,3,696.72,3151.0,271,0.204,0.048,Winback,40,Mobile,Email,VIP,671.87,0,0
108588,Priya,priya108588@company.com,Jaipur,Delhi,40.0,Female,2023-05-21,15/10/2023,Sports,6,2856.22,13932.54,946,0.166,0.03,New Arrival,15,Mobile,SMS,Budget,2008.27,1,0
108589,Aarav,aarav108589@company.com,Mumbai,Delhi,33.0,Male,2024-05-31,08/08/2024,Grocery,4,974.91,5151.1,566,0.744,0.026,Loyalty,15,Mobile,Email,Budget,3523.7,1,0
108590,Priya,priya108590@outlook.com,Chennai,Rajasthan,28.0,Male,2024-11-10,14/11/2025,Beauty,4,2386.08,14106.4,130,0.083,0.044,New Arrival,25,Desktop,Email,Budget,965.74,0,1
108591,Kabir,kabir108591@outlook.com,Chennai,Tamil Nadu,32.0,Female,2023-04-28,05/12/2024,Home,6,1640.63,8767.0,462,0.341,0.063,Cart Recovery,15,Mobile,Email,New,1796.35,1,0
108592,Aditya,aditya108592@yahoo.com,Jaipur,Uttar Pradesh,51.0,Female,2022-11-05,22/07/2024,Fashion,3,1068.91,4335.81,593,0.599,0.09,Welcome,30,Mobile,Email,Premium,443.16,2,1
108593,Riya,riya108593@rediffmail.com,Lucknow,West Bengal,31.0,Female,2024-05-23,19/10/2025,Fashion,5,1084.61,6613.83,118,0.274,0.023,New Arrival,50,mobile,Email,Returning,991.75,0,1
108594,Isha,isha108594@outlook.com,Pune,Tamil Nadu,,Male,2022-07-22,12/03/2023,Books,2,505.72,1007.4,1112,0.437,0.086,New Arrival,20,Mobile,Push,VIP,641.33,1,0
108595,Meera,meera108595@outlook.com,Ahmedabad,Uttar Pradesh,44.0,Female,2023-10-02,10/08/2025,Fashion,8,1078.62,11854.89,238,0.181,0.06,Winback,0,Mobile,SMS,Returning,1432.97,0,0
108596,Arjun,arjun108596@rediffmail.com,Bengaluru,Tamil Nadu,43.0,Male,2022-05-22,22/01/2024,,3,1452.79,4662.14,853,0.274,0.061,Cart Recovery,5,Mobile,SMS,Returning,1010.7,1,0
108597,Meera,meera108597@company.com,Mumbai,Rajasthan,29.0,Male,2024-09-30,27/06/2026,Toys,4,1086.28,4258.25,-168,0.079,0.017,Welcome,0,Desktop,Email,Premium,2760.84,1,0
108598,Neha,neha108598@company.com,Jaipur,Maharashtra,30.0,Male,2023-09-07,16/12/2024,Sports,4,,7285.04,529,0.585,0.16,Cart Recovery,25,Mobile,SMS,Dormant,1102.83,2,1
108599,Aditya,aditya108599@outlook.com,Ahmedabad,Gujarat,37.0,Male,2022-04-17,25/10/2023,Home,4,2036.3,10925.72,938,0.225,0.094,Discount,10,Mobile,SMS,New,868.35,0,0
108600,Aarav,aarav108600@company.com,Kolkata,Rajasthan,28.0,Female,2023-06-13,22/11/2025,Beauty,4,928.5,4416.58,52,0.155,0.074,Welcome,20,Mobile,SMS,Premium,1280.01,0,1
108601,Ananya,ananya108601@company.com,Ahmedabad,Gujarat,25.0,Female,2023-07-30,11/11/2025,Home,5,1530.32,12391.06,131,0.186,0.051,Discount,10,Desktop,Email,VIP,1182.93,0,0
108602,Aditya,aditya108602@hotmail.com,Kolkata,Uttar Pradesh,35.0,Female,2024-08-26,08/06/2025,Grocery,6,1915.76,18506.98,323,0.216,0.079,Discount,30,Mobile,Email,Budget,932.66,0,1
108603,Riya,riya108603@company.com,Bengaluru,Gujarat,,Female,2023-11-19,28/07/2025,Beauty,2,3043.38,6892.16,294,0.33,0.022,Discount,15,Mobile,Email,Budget,470.24,0,0
108604,Kabir,kabir108604@yahoo.com,Ahmedabad,Rajasthan,30.0,Male,2022-10-18,07/08/2023,Toys,6,609.61,3621.96,999,0.455,0.039,Discount,50,Mobile,WhatsApp,Premium,1931.52,0,0
108605,Rahul,rahul108605@gmail.com,Mumbai,Tamil Nadu,31.0,Male,2024-03-15,08/07/2025,Beauty,2,1419.31,4570.73,317,0.304,0.094,Festive Sale,15,Mobile,Email,Dormant,1228.09,0,0
108606,Isha,isha108606@outlook.com,Delhi,Rajasthan,28.0,Male,2025-08-27,07/01/2026,Books,3,772.95,2724.53,155,0.359,0.068,Winback,30,Mobile,WhatsApp,VIP,1273.7,1,1
108607,Ananya,ananya108607@outlook.com,Hyderabad,West Bengal,31.0,Male,2023-10-30,06/11/2023,,1,2670.62,2883.11,845,0.079,0.015,Cart Recovery,20,Desktop,Email,New,2080.77,0,0
108608,Ananya,ananya108608@yahoo.com,Ahmedabad,Tamil Nadu,30.0,Female,2023-01-20,16/02/2023,Fashion,2,3045.29,10125.19,1177,0.312,0.078,Welcome,20,Mobile,Email,New,439.91,0,0
108609,Isha,isha108609@gmail.com,Ahmedabad,West Bengal,54.0,Other,2024-12-12,02/02/2027,Toys,4,1278.79,6360.68,-349,0.059,0.008,New Arrival,0,Mobile,SMS,VIP,812.21,1,1
108610,Isha,isha108610@gmail.com,Delhi,Gujarat,52.0,Female,2025-04-21,25/04/2027,Electronics,3,1952.0,9292.4,-474,0.371,0.031,Cart Recovery,20,Mobile,WhatsApp,Budget,1245.31,0,1
108611,Isha,isha108611@yahoo.com,,Maharashtra,30.0,Male,2025-10-24,27/03/2027,Sports,3,1334.45,3235.8,-439,0.083,0.012,Discount,25,Desktop,Email,Budget,1198.42,1,0
108612,Isha,isha108612@rediffmail.com,Delhi,Gujarat,29.0,Female,2023-12-02,06/10/2024,Beauty,11,1043.72,9750.63,480,0.246,0.047,New Arrival,15,Mobile,Email,Dormant,3145.37,0,0
108613,Isha,isha108613@rediffmail.com,Lucknow,Maharashtra,32.0,Male,2022-01-13,20/10/2023,Electronics,3,1489.78,5501.73,880,0.226,0.064,Cart Recovery,10,Mobile,Email,Dormant,764.39,0,0
108614,Ananya,ananya108614@gmail.com,,Rajasthan,36.0,Male,2024-08-17,08/02/2026,Sports,7,1514.5,14703.02,85,0.151,0.013,Festive Sale,25,Mobile,WhatsApp,Premium,1005.83,0,1
108615,Vivaan,vivaan108615@rediffmail.com,,Gujarat,33.0,Male,2022-06-09,25/02/2024,Fashion,3,2122.53,7839.76,701,0.27,0.06,Cart Recovery,30,Mobile,Email,Premium,2467.03,1,0
108616,Vivaan,vivaan108616@rediffmail.com,Kolkata,Telangana,34.0,Female,2025-07-31,06/12/2026,,7,2535.53,21768.92,-272,0.252,0.022,Winback,50,Mobile,Email,Returning,517.04,0,1
108617,Meera,meera108617@rediffmail.com,Pune,Tamil Nadu,42.0,Male,2023-07-19,21/08/2023,Grocery,5,2972.51,16308.36,879,0.04,0.002,Discount,30,Desktop,Email,VIP,566.8,1,0
108618,Vivaan,vivaan108618@gmail.com,Chennai,West Bengal,25.0,Female,2025-08-03,09/08/2025,Toys,5,1639.05,9921.76,197,0.338,0.04,New Arrival,20,Mobile,Email,Returning,414.32,0,0
108619,Riya,riya108619@rediffmail.com,Ahmedabad,Tamil Nadu,28.0,Female,2022-01-08,16/02/2022,Sports,3,1506.17,7004.5,1561,0.386,0.025,Cart Recovery,15,Mobile,Push,New,811.7,1,0
108620,Vivaan,vivaan108620@outlook.com,Kolkata,Maharashtra,20.0,Male,2022-03-13,05/02/2023,Home,5,2535.6,18830.63,1235,0.066,0.019,Festive Sale,20,Mobile,Email,Budget,752.84,0,0
108621,Ananya,ananya108621@hotmail.com,,Tamil Nadu,30.0,Male,2024-06-10,10/08/2024,Books,3,1168.95,3529.72,668,0.126,0.035,Cart Recovery,20,Mobile,Push,Returning,1291.44,1,0
108622,Isha,isha108622@gmail.com,Mumbai,Tamil Nadu,34.0,Male,2022-04-08,02/07/2022,Sports,4,2889.01,16720.67,1348,0.285,,Cart Recovery,30,Mobile,SMS,Premium,792.47,0,0
108623,Priya,priya108623@yahoo.com,Mumbai,West Bengal,34.0,Male,2022-03-28,21/03/2024,Sports,7,,13024.38,655,0.478,0.027,Festive Sale,20,,Email,Dormant,687.04,1,0
108624,Arjun,arjun108624@rediffmail.com,Bengaluru,Delhi,47.0,Female,2022-04-11,04/08/2022,Grocery,1,628.15,578.08,1375,0.279,0.054,Loyalty,10,Mobile,Email,Budget,683.18,0,0
108625,Arjun,arjun108625@company.com,Mumbai,Maharashtra,25.0,Male,2022-10-08,06/05/2024,Books,6,1058.93,10020.64,734,0.453,0.075,Discount,30,Mobile,Email,Dormant,2567.38,0,0
108626,Riya,riya108626@gmail.com,Pune,Delhi,18.0,Male,2024-06-01,24/03/2025,Grocery,2,676.96,1156.43,285,0.256,0.053,Festive Sale,20,Mobile,Email,VIP,952.87,0,0
108627,Neha,neha108627@yahoo.com,Mumbai,Maharashtra,35.0,Male,2025-08-05,18/08/2026,Fashion,4,823.08,2647.74,-135,0.633,0.121,Winback,20,Mobile,Email,New,363.48,0,1
108628,Ananya,ananya108628@hotmail.com,Delhi,Karnataka,32.0,Male,2024-01-19,30/11/2025,Beauty,2,1903.88,5806.35,74,0.68,0.13,Winback,15,Mobile,Email,VIP,974.31,0,0
108629,Aarav,aarav108629@outlook.com,Mumbai,Gujarat,43.0,Female,2022-07-15,02/04/2024,Beauty,11,1983.96,30186.74,771,0.339,0.078,Welcome,25,Desktop,Email,Returning,859.34,0,1
108630,Priya,priya108630@yahoo.com,Mumbai,Uttar Pradesh,35.0,Female,2023-01-26,13/12/2023,Home,2,1747.25,3393.06,927,0.14,0.008,Loyalty,5,Mobile,SMS,Returning,879.32,1,0
108631,Aditya,aditya108631@rediffmail.com,Delhi,Delhi,47.0,Female,2023-09-01,20/05/2025,Home,3,1737.24,7567.17,235,0.422,0.06,Welcome,15,Mobile,Email,Returning,1349.2,0,1
108632,Meera,meera108632@company.com,Bengaluru,Delhi,33.0,Male,2023-03-26,27/03/2025,Toys,4,1422.8,9056.85,434,0.404,0.121,Cart Recovery,15,Mobile,WhatsApp,Budget,830.74,0,0
108633,Aarav,aarav108633@rediffmail.com,Chennai,Maharashtra,29.0,,2025-10-23,21/11/2026,Fashion,6,2178.32,12531.31,-301,0.346,0.018,Winback,15,Mobile,SMS,Dormant,416.4,0,0
108634,Ananya,ananya108634@yahoo.com,Chennai,Rajasthan,41.0,Male,2025-01-24,15/01/2026,Grocery,3,3900.34,12887.92,7,0.237,0.053,Cart Recovery,20,,Email,New,1508.18,0,0
108635,Vivaan,vivaan108635@gmail.com,,Maharashtra,39.0,Female,2025-07-08,20/01/2027,Sports,7,2315.08,24948.45,-296,0.379,,Discount,0,Mobile,Email,New,761.19,0,1
108636,Isha,isha108636@company.com,Jaipur,Uttar Pradesh,,Male,2022-05-01,16/08/2024,Toys,5,1347.32,10010.28,505,0.302,0.118,Discount,30,Desktop,Push,VIP,765.18,0,0
108637,Rahul,rahul108637@company.com,Delhi,Maharashtra,39.0,Female,2025-10-21,13/12/2026,Beauty,5,2076.23,13968.97,-203,0.183,0.072,Cart Recovery,20,Desktop,Email,Returning,1333.35,0,1
108638,Aarav,aarav108638@yahoo.com,Delhi,Karnataka,38.0,Female,2022-11-28,19/03/2024,Toys,6,2329.48,16083.19,810,0.512,0.146,Loyalty,15,Mobile,Email,Returning,1493.94,0,1
108639,Aditya,aditya108639@hotmail.com,Kolkata,Tamil Nadu,33.0,Female,2024-12-11,11/11/2025,Sports,6,853.68,6013.14,162,0.112,0.022,Festive Sale,15,Mobile,Email,Budget,876.34,1,0
108640,Neha,neha108640@hotmail.com,Lucknow,Maharashtra,45.0,Female,2022-11-14,26/06/2024,Sports,4,946.77,4503.45,724,0.101,0.014,Welcome,15,Mobile,SMS,Returning,2410.98,0,0
108641,Arjun,arjun108641@rediffmail.com,Kolkata,Uttar Pradesh,49.0,Male,2023-11-06,25/11/2023,Sports,5,1415.84,11552.9,771,,0.005,Loyalty,5,Desktop,Email,Returning,450.53,0,0
108642,Neha,neha108642@yahoo.com,Hyderabad,Maharashtra,28.0,Female,2023-12-03,17/01/2025,Home,5,1196.51,7597.56,455,0.525,0.044,New Arrival,20,Mobile,Email,Premium,976.44,0,0
108643,Aditya,aditya108643@company.com,Hyderabad,Telangana,39.0,Female,2025-07-24,31/12/2027,Sports,3,1688.99,6382.56,-690,0.343,0.076,Discount,5,Mobile,Email,VIP,2310.12,0,0
108644,Isha,isha108644@yahoo.com,Chennai,Maharashtra,35.0,Female,2025-05-02,01/11/2026,Electronics,7,1795.72,14201.84,-289,0.377,0.2,New Arrival,25,Desktop,Email,Dormant,452.77,0,1
108645,Vivaan,vivaan108645@company.com,Chennai,Rajasthan,30.0,Female,2023-11-24,08/08/2024,Beauty,4,3416.26,18789.0,615,0.082,0.006,Welcome,10,Desktop,Email,Returning,1646.51,1,1
108646,Aditya,aditya108646@rediffmail.com,Lucknow,Karnataka,33.0,Female,2024-10-13,09/06/2026,Toys,2,1982.59,5148.11,-88,0.23,0.061,Welcome,15,Mobile,Email,Returning,1466.83,0,1
108647,Meera,meera108647@gmail.com,,Delhi,16.0,Male,2022-01-21,20/12/2023,Books,4,4521.43,25120.43,830,0.558,0.048,Winback,50,Mobile,SMS,Premium,1323.2,3,1
